FlightPlanID,DronePortID,ETD,ETD_Seconds,OriginLat,OriginLon,DestinationLat,DestinationLon,DroneModel,EstimatedFlightTime,Ceiling
FP000400,DP2,09:45:29,35129,40.6269,-73.8745,40.737610672329,-73.8850509681364,Long Range FWVTOL,9.256929487989197,50.0
FP000390,DP2,09:45:55,35155,40.6269,-73.8745,40.60219789357831,-73.8791530676171,Light Quadcopter,4.162030962171256,300.0
FP000392,DP2,09:47:32,35252,40.6269,-73.8745,40.59810304056177,-74.01740857344839,Long Range FWVTOL,9.360639485475263,400.0
FP000388,DP2,09:48:21,35301,40.6269,-73.8745,40.5100201110237,-73.92653992735183,Long Range FWVTOL,10.289756100039867,400.0
FP000383,DP1,09:53:16,35596,40.7251,-73.9422,40.71202656378212,-74.00602481185426,Heavy Quadcopter,9.551914064239723,400.0
FP000393,DP2,09:55:37,35737,40.6269,-73.8745,40.565532947489146,-73.82297231846846,Long Range FWVTOL,6.069464473418575,400.0
FP000408,DP2,09:57:53,35873,40.6269,-73.8745,40.65825809754745,-73.96378581742032,Long Range FWVTOL,6.225877089724788,400.0
FP000409,DP2,09:58:39,35919,40.6269,-73.8745,40.62714829707177,-73.88666896511009,Light Quadcopter,1.541019383473337,400.0
FP000386,DP1,09:59:42,35982,40.7251,-73.9422,40.666380133789765,-73.93756319236876,Heavy Quadcopter,11.213215943399094,400.0
FP000427,DP2,10:00:00,36000,40.6269,-73.8745,40.632023073837594,-73.70090123389856,Long Range FWVTOL,10.995788222559387,400.0
FP000433,DP2,10:00:30,36030,40.6269,-73.8745,40.668178891829236,-73.93080444762809,Long Range FWVTOL,4.954140707115918,400.0
FP000438,DP2,10:00:38,36038,40.6269,-73.8745,40.53678015832724,-73.7830233430283,Long Range FWVTOL,9.489696828127217,400.0
FP000428,DP2,10:04:30,36270,40.6269,-73.8745,40.72433517424159,-73.96006363650757,Long Range FWVTOL,9.762927979270101,300.0
FP000426,DP2,10:04:58,36298,40.6269,-73.8745,40.687226781966466,-73.7274247022677,Long Range FWVTOL,10.57791952880569,200.0
FP000434,DP2,10:06:13,36373,40.6269,-73.8745,40.695502640001614,-73.75358698812371,Long Range FWVTOL,9.55211723703293,200.0
FP000421,DP2,10:06:18,36378,40.6269,-73.8745,40.691893403526066,-73.78668998190038,Long Range FWVTOL,7.7613796867895335,200.0
FP000430,DP2,10:09:05,36545,40.6269,-73.8745,40.57492373515735,-73.96620832161892,Long Range FWVTOL,7.2463297594283,400.0
FP000425,DP2,10:11:39,36699,40.6269,-73.8745,40.70379428412,-73.94435407784651,Long Range FWVTOL,7.787739696459956,200.0
FP000412,DP1,10:15:09,36909,40.7251,-73.9422,40.74639176180404,-73.87997514122567,Heavy Quadcopter,9.861538586133591,50.0
FP000432,DP2,10:16:08,36968,40.6269,-73.8745,40.603472242899905,-73.91471599897532,Heavy Quadcopter,7.335307925619585,400.0
FP000435,DP2,10:23:16,37396,40.6269,-73.8745,40.64771283354057,-74.0136909581437,Long Range FWVTOL,8.978075187398238,400.0
FP000417,DP1,10:23:48,37428,40.7251,-73.9422,40.68273907463982,-73.92192228215146,Heavy Quadcopter,8.590077899943765,400.0
FP000422,DP2,10:24:03,37443,40.6269,-73.8745,40.7393951983605,-73.78637445943185,Long Range FWVTOL,10.912204130156148,100.0
FP000437,DP2,10:26:50,37610,40.6269,-73.8745,40.67258885153692,-73.86472116391035,Heavy Quadcopter,8.823284348686203,400.0
FP000414,DP1,10:27:25,37645,40.7251,-73.9422,40.67788754728475,-73.90036365774785,Heavy Quadcopter,10.841855306989515,400.0
FP000429,DP2,10:33:27,38007,40.6269,-73.8745,40.51991618619303,-73.82054507757061,Long Range FWVTOL,9.554277295558244,400.0
FP000416,DP1,10:33:58,38038,40.7251,-73.9422,40.74295166947343,-74.00843628017131,Heavy Quadcopter,10.154426521985126,400.0
FP000439,DP2,10:34:29,38069,40.6269,-73.8745,40.56582642881959,-73.89493648066032,Long Range FWVTOL,5.25513785091136,400.0
FP000413,DP1,10:34:30,38070,40.7251,-73.9422,40.706893803904016,-73.8981432762429,Heavy Quadcopter,7.249950189391557,200.0
FP000424,DP2,10:35:08,38108,40.6269,-73.8745,40.69935000823845,-73.81783315259013,Long Range FWVTOL,7.025455388271388,200.0
FP000415,DP1,10:39:25,38365,40.7251,-73.9422,40.64003642947655,-73.90849984809671,Heavy Quadcopter,16.930775296453078,400.0
FP000423,DP2,10:42:01,38521,40.6269,-73.8745,40.56371764198615,-73.79479482263861,Long Range FWVTOL,7.296539717938146,400.0
FP000418,DP2,10:42:44,38564,40.6269,-73.8745,40.52880957036619,-73.79850039579208,Long Range FWVTOL,9.491690227843911,400.0
FP000440,DP2,10:43:04,38584,40.6269,-73.8745,40.71941622622872,-73.79901935339568,Long Range FWVTOL,9.073156657095227,200.0
FP000436,DP2,10:45:17,38717,40.6269,-73.8745,40.71547916831077,-73.92134936297576,Long Range FWVTOL,7.9593774015279815,200.0
FP000441,DP3,10:53:26,39206,40.7246,-73.746,40.841877652412315,-73.95018539528516,Long Range FWVTOL,16.183404122682507,400.0
FP000419,DP2,10:53:38,39218,40.6269,-73.8745,40.53389833183794,-73.92288702346299,Long Range FWVTOL,8.339555276066658,400.0
FP000431,DP2,10:59:11,39551,40.6269,-73.8745,40.5803501603636,-73.96597455040042,Long Range FWVTOL,6.972551044180323,400.0
FP000420,DP2,10:59:16,39556,40.6269,-73.8745,40.69220490461577,-73.78333030398971,Long Range FWVTOL,7.932704969908465,200.0
FP000460,DP2,11:01:55,39715,40.6269,-73.8745,40.6967793555968,-73.8533865639664,Long Range FWVTOL,5.978777900572259,200.0
FP000445,DP2,11:02:14,39734,40.6269,-73.8745,40.586806360297665,-73.87069905464381,Heavy Quadcopter,7.66241377584264,400.0
FP000444,DP1,11:03:48,39828,40.7251,-73.9422,40.71933230676994,-73.84218979725333,Heavy Quadcopter,14.48996996923261,200.0
FP000442,DP1,11:05:34,39934,40.7251,-73.9422,40.66815462626053,-73.8530024721793,Heavy Quadcopter,16.85256822992405,400.0
FP000465,DP2,11:07:28,40048,40.6269,-73.8745,40.588694646924125,-73.8266656792143,Heavy Quadcopter,10.047724112727,400.0
FP000462,DP2,11:08:25,40105,40.6269,-73.8745,40.606282901512685,-73.88312481467722,Light Quadcopter,3.607990763351855,300.0
FP000457,DP2,11:12:54,40374,40.6269,-73.8745,40.57514608834882,-74.00921164747496,Long Range FWVTOL,9.559652846211288,400.0
FP000451,DP2,11:26:29,41189,40.6269,-73.8745,40.5074948579797,-73.87129813799937,Long Range FWVTOL,9.960000232505916,400.0
FP000467,DP2,11:29:51,41391,40.6269,-73.8745,40.59928492565184,-73.84562991502,Heavy Quadcopter,6.720264224256174,400.0
FP000447,DP2,11:32:03,41523,40.6269,-73.8745,40.64516271936852,-73.91050650219205,Heavy Quadcopter,6.264773247215518,400.0
FP000454,DP2,11:33:48,41628,40.6269,-73.8745,40.60631001434092,-73.86452072416083,Light Quadcopter,3.659295710306934,300.0
FP000456,DP2,11:34:01,41641,40.6269,-73.8745,40.60521597453973,-73.93448254958172,Heavy Quadcopter,9.613305803943168,400.0
FP000455,DP2,11:35:11,41711,40.6269,-73.8745,40.73543596338394,-73.96995447645826,Long Range FWVTOL,10.879940347566727,400.0
FP000453,DP2,11:35:23,41723,40.6269,-73.8745,40.720551482252546,-73.89490458941665,Long Range FWVTOL,7.916092145908541,100.0
FP000459,DP2,11:37:03,41823,40.6269,-73.8745,40.54196120507606,-73.95963502313188,Long Range FWVTOL,8.902303390802583,400.0
FP000448,DP2,11:38:35,41915,40.6269,-73.8745,40.66006647215249,-73.98551892814389,Long Range FWVTOL,7.550078346994007,400.0
FP000469,DP3,11:40:07,42007,40.7246,-73.746,40.571866386968786,-73.95329375200924,Long Range FWVTOL,18.283376998469357,400.0
FP000452,DP2,11:40:18,42018,40.6269,-73.8745,40.63453686751162,-74.03939223620897,Long Range FWVTOL,10.455646517051854,400.0
FP000464,DP2,11:42:58,42178,40.6269,-73.8745,40.5535028423602,-73.95697926765568,Long Range FWVTOL,8.04679228762531,400.0
FP000449,DP2,11:44:10,42250,40.6269,-73.8745,40.49621035287702,-73.88033821108961,Long Range FWVTOL,10.905294127331466,400.0
FP000466,DP2,11:45:14,42314,40.6269,-73.8745,40.57940290965392,-73.92283192071781,Long Range FWVTOL,5.005522105930543,400.0
FP000443,DP1,11:51:21,42681,40.7251,-73.9422,40.72351870898745,-73.91849054991074,Light Quadcopter,3.0085732132866405,100.0
FP000468,DP3,11:52:32,42752,40.7246,-73.746,40.85032875420353,-73.95955548468737,Long Range FWVTOL,17.081292303327235,400.0
FP000450,DP2,11:54:42,42882,40.6269,-73.8745,40.561261950524,-73.7430490948073,Long Range FWVTOL,9.962801970200998,400.0
FP000446,DP2,11:55:01,42901,40.6269,-73.8745,40.72799935519151,-73.95380585088931,Long Range FWVTOL,9.810483192088983,300.0
FP000463,DP2,11:55:28,42928,40.6269,-73.8745,40.540537346900265,-73.8489118834758,Long Range FWVTOL,7.382401135415359,400.0
FP000461,DP2,11:56:13,42973,40.6269,-73.8745,40.66460617090112,-73.91472750561951,Heavy Quadcopter,9.247301841242146,400.0
FP000458,DP2,11:59:29,43169,40.6269,-73.8745,40.731022375583684,-73.8175363543843,Long Range FWVTOL,9.401116707865354,200.0
FP000497,DP3,12:02:25,43345,40.7246,-73.746,40.52949448742021,-73.92117489421372,Long Range FWVTOL,19.689660806602923,400.0
FP000485,DP2,12:03:14,43394,40.6269,-73.8745,40.615616249562684,-73.8279328655519,Heavy Quadcopter,7.072617947325839,400.0
FP000476,DP2,12:04:27,43467,40.6269,-73.8745,40.738371659490426,-73.97055901448216,Long Range FWVTOL,11.105249530275184,400.0
FP000484,DP2,12:06:07,43567,40.6269,-73.8745,40.54965409556101,-73.8650471031256,Long Range FWVTOL,6.469772115581501,400.0
FP000496,DP3,12:07:26,43646,40.7246,-73.746,40.655568567729354,-73.46665207341542,Long Range FWVTOL,18.578977138766945,400.0
FP000491,DP2,12:07:44,43664,40.6269,-73.8745,40.579493649563055,-73.8961057035121,Heavy Quadcopter,9.562293321232062,400.0
FP000494,DP2,12:08:08,43688,40.6269,-73.8745,40.576754444411904,-73.99725997481697,Long Range FWVTOL,8.826553946383926,400.0
FP000473,DP2,12:11:08,43868,40.6269,-73.8745,40.580672376964884,-73.94380104367276,Long Range FWVTOL,5.840927886553633,400.0
FP000482,DP2,12:11:30,43890,40.6269,-73.8745,40.70520528143586,-73.78781774319845,Long Range FWVTOL,8.527159268327948,200.0
FP000470,DP1,12:13:02,43982,40.7251,-73.9422,40.644663427202566,-73.89158925380578,Heavy Quadcopter,16.988655512659605,400.0
FP000474,DP2,12:19:56,44396,40.6269,-73.8745,40.50176920751924,-73.86080353632012,Long Range FWVTOL,10.471446413330264,400.0
FP000486,DP2,12:20:00,44400,40.6269,-73.8745,40.50915965493256,-73.84772035545816,Long Range FWVTOL,9.964576944973343,400.0
FP000475,DP2,12:20:22,44422,40.6269,-73.8745,40.631671583070656,-73.91366480308632,Heavy Quadcopter,5.738466024772323,400.0
FP000479,DP2,12:21:24,44484,40.6269,-73.8745,40.604541917817905,-73.93105223064963,Heavy Quadcopter,9.226336800238103,400.0
FP000490,DP2,12:24:52,44692,40.6269,-73.8745,40.619726508321676,-74.01000624561686,Long Range FWVTOL,8.598144815129064,400.0
FP000492,DP2,12:29:01,44941,40.6269,-73.8745,40.71066355658739,-73.89093477679629,Long Range FWVTOL,7.062493152925304,200.0
FP000480,DP2,12:30:31,45031,40.6269,-73.8745,40.684987884843814,-74.00796630843463,Long Range FWVTOL,9.734955543519543,400.0
FP000489,DP2,12:30:47,45047,40.6269,-73.8745,40.5518414583817,-73.74357672097409,Long Range FWVTOL,10.38894724077267,400.0
FP000471,DP1,12:35:09,45309,40.7251,-73.9422,40.69849638816674,-74.02922614748529,Heavy Quadcopter,13.55847611629351,400.0
FP000478,DP2,12:42:08,45728,40.6269,-73.8745,40.74710833854066,-73.88168735040635,Long Range FWVTOL,10.0352161492985,50.0
FP000495,DP3,12:43:23,45803,40.7246,-73.746,40.63096295575447,-73.48682718444051,Long Range FWVTOL,18.15683860632036,400.0
FP000472,DP2,12:44:13,45853,40.6269,-73.8745,40.71324221197578,-73.87629369027086,Long Range FWVTOL,7.201505750972966,200.0
FP000483,DP2,12:44:43,45883,40.6269,-73.8745,40.535083126303434,-73.76344845797155,Long Range FWVTOL,10.397449738014291,400.0
FP000487,DP2,12:47:25,46045,40.6269,-73.8745,40.5809873683627,-73.84229057730788,Heavy Quadcopter,9.915861655608724,400.0
FP000493,DP2,12:49:16,46156,40.6269,-73.8745,40.567779767719436,-73.88766802186748,Long Range FWVTOL,5.000415140564059,400.0
FP000481,DP2,12:52:31,46351,40.6269,-73.8745,40.53736273444949,-73.76983830506187,Long Range FWVTOL,9.985013886189991,400.0
FP000477,DP2,12:54:46,46486,40.6269,-73.8745,40.591173358805136,-73.83769543308442,Heavy Quadcopter,8.645583719188586,400.0
FP000488,DP2,12:59:40,46780,40.6269,-73.8745,40.64782733628388,-73.96909476782389,Long Range FWVTOL,6.235639098142585,400.0
FP000515,DP2,13:02:13,46933,40.6269,-73.8745,40.615997777022656,-74.0247514055695,Long Range FWVTOL,9.554274484743658,400.0
FP000504,DP2,13:02:30,46950,40.6269,-73.8745,40.697592702094084,-73.85049401789287,Long Range FWVTOL,6.087959164641981,200.0
FP000525,DP3,13:04:34,47074,40.7246,-73.746,40.50664818979042,-73.66056067830334,Long Range FWVTOL,18.96403352931318,400.0
FP000509,DP2,13:11:38,47498,40.6269,-73.8745,40.64834364722948,-73.9541399221319,Long Range FWVTOL,5.34785526068243,400.0
FP000499,DP2,13:12:07,47527,40.6269,-73.8745,40.6137910707183,-73.8592193265375,Light Quadcopter,2.919450971824845,300.0
FP000501,DP2,13:12:10,47530,40.6269,-73.8745,40.542643977071755,-73.87790894645796,Long Range FWVTOL,7.0299479471685045,400.0
FP000510,DP2,13:15:33,47733,40.6269,-73.8745,40.55941308621975,-73.94355835172055,Long Range FWVTOL,7.127507535139935,400.0
FP000514,DP2,13:18:12,47892,40.6269,-73.8745,40.57918774430083,-73.86546827330704,Heavy Quadcopter,9.18835404714688,400.0
FP000511,DP2,13:19:59,47999,40.6269,-73.8745,40.59985395358567,-73.90670799757115,Heavy Quadcopter,6.94985816155294,400.0
FP000513,DP2,13:22:06,48126,40.6269,-73.8745,40.59283650494739,-73.907819061414,Heavy Quadcopter,8.087612781699063,400.0
FP000516,DP2,13:22:41,48161,40.6269,-73.8745,40.54361923463183,-73.85242581359327,Long Range FWVTOL,7.084612116784608,400.0
FP000517,DP2,13:23:41,48221,40.6269,-73.8745,40.54909475098071,-73.86285741447772,Long Range FWVTOL,6.5304217304410015,400.0
FP000519,DP2,13:26:37,48397,40.6269,-73.8745,40.728294121667396,-73.82226603372249,Long Range FWVTOL,9.078322276144327,200.0
FP000508,DP2,13:28:27,48507,40.6269,-73.8745,40.56272933233368,-73.83266673678705,Long Range FWVTOL,5.9713690492870874,400.0
FP000512,DP2,13:28:38,48518,40.6269,-73.8745,40.66272988225447,-74.02830848111903,Long Range FWVTOL,10.181035533104984,400.0
FP000523,DP3,13:37:03,49023,40.7246,-73.746,40.65947764757877,-73.50555466541883,Long Range FWVTOL,16.144957513121433,400.0
FP000502,DP2,13:37:51,49071,40.6269,-73.8745,40.613666985180636,-73.89551566608966,Light Quadcopter,3.4569548319314216,400.0
FP000520,DP2,13:45:56,49556,40.6269,-73.8745,40.69710973130678,-74.00818092800212,Long Range FWVTOL,10.286018613884309,400.0
FP000522,DP3,13:46:36,49596,40.7246,-73.746,40.91835863299796,-73.68648208543613,Long Range FWVTOL,16.589559604102256,400.0
FP000518,DP2,13:47:34,49654,40.6269,-73.8745,40.64702783216482,-73.71030317261193,Long Range FWVTOL,10.525950486644707,400.0
FP000526,DP3,13:49:05,49745,40.7246,-73.746,40.51856273306067,-73.5782626324993,Long Range FWVTOL,20.198572941814653,400.0
FP000507,DP2,13:50:18,49818,40.6269,-73.8745,40.7165565555469,-73.82590673635174,Long Range FWVTOL,8.084120582763173,200.0
FP000506,DP2,13:51:18,49878,40.6269,-73.8745,40.70133675733719,-73.991149246907,Long Range FWVTOL,9.643046022009697,400.0
FP000524,DP3,13:51:19,49879,40.7246,-73.746,40.92938007866834,-73.66935703878934,Long Range FWVTOL,17.749535522348143,400.0
FP000500,DP2,13:51:23,49883,40.6269,-73.8745,40.601249618177526,-74.03307147122234,Long Range FWVTOL,10.264068265517738,400.0
FP000503,DP2,13:55:56,50156,40.6269,-73.8745,40.71193134164248,-73.76895547755038,Long Range FWVTOL,9.739487395132375,200.0
FP000498,DP1,13:58:00,50280,40.7251,-73.9422,40.676399305000956,-73.99190627852848,Heavy Quadcopter,11.737931704640886,400.0
FP000521,DP2,13:58:38,50318,40.6269,-73.8745,40.55766107707078,-73.93484501637288,Long Range FWVTOL,6.9243069982426055,400.0
FP000505,DP2,13:59:10,50350,40.6269,-73.8745,40.54044191046662,-73.818070127216,Long Range FWVTOL,8.047469604368938,400.0
FP000537,DP2,14:05:11,50711,40.6269,-73.8745,40.69451282318706,-73.80412580930268,Long Range FWVTOL,7.1843790585232785,200.0
FP000544,DP2,14:05:44,50744,40.6269,-73.8745,40.63988396581594,-74.00438553488038,Long Range FWVTOL,8.291295360184595,400.0
FP000549,DP2,14:06:18,50778,40.6269,-73.8745,40.64001349032424,-73.92862199008822,Heavy Quadcopter,8.218635670365453,400.0
FP000554,DP3,14:12:39,51159,40.7246,-73.746,40.78039956538,-73.60581976744561,Long Range FWVTOL,10.004155317228188,200.0
FP000530,DP2,14:12:50,51170,40.6269,-73.8745,40.56931070015962,-73.71706436621137,Long Range FWVTOL,11.065726378845383,400.0
FP000542,DP2,14:14:52,51292,40.6269,-73.8745,40.535003028531115,-73.76953760844233,Long Range FWVTOL,10.145567831693194,400.0
FP000540,DP2,14:18:24,51504,40.6269,-73.8745,40.613660765373105,-73.98137498627378,Long Range FWVTOL,6.8548092526966276,400.0
FP000541,DP2,14:19:27,51567,40.6269,-73.8745,40.55220186381483,-73.9906484072057,Long Range FWVTOL,9.639167455936375,400.0
FP000547,DP2,14:20:08,51608,40.6269,-73.8745,40.59190002133952,-73.91445100809995,Heavy Quadcopter,8.828129307072542,400.0
FP000531,DP2,14:20:21,51621,40.6269,-73.8745,40.510856335936495,-73.9638318476952,Long Range FWVTOL,11.210795894499949,400.0
FP000552,DP3,14:20:55,51655,40.7246,-73.746,40.55466218017044,-73.66024845385135,Long Range FWVTOL,15.17557943820356,400.0
FP000527,DP2,14:25:20,51920,40.6269,-73.8745,40.647293301593855,-73.95823967197322,Long Range FWVTOL,5.565694376588355,400.0
FP000546,DP2,14:26:34,51994,40.6269,-73.8745,40.5590269551278,-73.75776187509325,Long Range FWVTOL,9.31081237894727,400.0
FP000534,DP2,14:26:48,52008,40.6269,-73.8745,40.518643802813074,-73.84111167339786,Long Range FWVTOL,9.272588149139635,400.0
FP000538,DP2,14:29:25,52165,40.6269,-73.8745,40.669076437518626,-73.84456710773273,Heavy Quadcopter,9.131139874314599,100.0
FP000550,DP3,14:35:55,52555,40.7246,-73.746,40.867747597347474,-73.60115102560862,Long Range FWVTOL,15.03809634340086,200.0
FP000539,DP2,14:36:41,52601,40.6269,-73.8745,40.63690087283405,-74.02451179131779,Long Range FWVTOL,9.530824754936205,400.0
FP000553,DP3,14:38:20,52700,40.7246,-73.746,40.79939303955602,-73.55513416196031,Long Range FWVTOL,13.574290888768665,300.0
FP000528,DP2,14:40:53,52853,40.6269,-73.8745,40.67645646636585,-73.99014262695812,Long Range FWVTOL,8.403375693536162,400.0
FP000555,DP3,14:43:35,53015,40.7246,-73.746,40.95617449910245,-73.85725026990853,Long Range FWVTOL,20.54838980218599,400.0
FP000529,DP2,14:45:49,53149,40.6269,-73.8745,40.71517497645988,-73.7422842959922,Long Range FWVTOL,11.141653289451584,200.0
FP000556,DP3,14:45:50,53150,40.7246,-73.746,40.507283965819525,-73.93251480782828,Long Range FWVTOL,21.63026475058793,400.0
FP000548,DP2,14:47:24,53244,40.6269,-73.8745,40.57891888251056,-74.0247158566484,Long Range FWVTOL,10.318741379450197,400.0
FP000543,DP2,14:50:06,53406,40.6269,-73.8745,40.55200830867301,-73.85875658285651,Long Range FWVTOL,6.324762811306136,400.0
FP000536,DP2,14:50:38,53438,40.6269,-73.8745,40.687862080678016,-73.91945572337343,Long Range FWVTOL,5.82549518845568,200.0
FP000551,DP3,14:52:50,53570,40.7246,-73.746,40.48033517283693,-73.77211834634997,Long Range FWVTOL,20.4377753368063,400.0
FP000545,DP2,14:53:44,53624,40.6269,-73.8745,40.54378674588318,-73.97331399243905,Long Range FWVTOL,9.338613638686745,400.0
FP000532,DP2,14:57:14,53834,40.6269,-73.8745,40.60599598090809,-73.73372838158907,Long Range FWVTOL,9.080429030127341,200.0
FP000533,DP2,14:57:23,53843,40.6269,-73.8745,40.65769378903748,-73.9013829849026,Heavy Quadcopter,7.040969205824336,400.0
FP000535,DP2,14:59:23,53963,40.6269,-73.8745,40.58373744470528,-73.70835275946513,Long Range FWVTOL,11.11846728261951,400.0
FP000559,DP2,15:00:56,54056,40.6269,-73.8745,40.61749482252946,-74.04766657372436,Long Range FWVTOL,10.989349480399797,400.0
FP000565,DP2,15:01:17,54077,40.6269,-73.8745,40.67674051944321,-73.9881793212005,Long Range FWVTOL,8.307254816999889,400.0
FP000583,DP3,15:01:57,54117,40.7246,-73.746,40.89705040630749,-73.50050400904493,Long Range FWVTOL,21.141222965621434,200.0
FP000560,DP2,15:10:22,54622,40.6269,-73.8745,40.71392503884331,-73.91212470800922,Long Range FWVTOL,7.637803743413593,200.0
FP000567,DP2,15:10:34,54634,40.6269,-73.8745,40.677092203858095,-73.87949003743255,Heavy Quadcopter,9.594809168486226,400.0
FP000585,DP3,15:15:46,54946,40.7246,-73.746,40.79242773263587,-73.69494361457497,Long Range FWVTOL,6.5114466651089975,200.0
FP000588,DP3,15:17:43,55063,40.7246,-73.746,40.517202943142614,-73.66214075772575,Long Range FWVTOL,18.092381615373647,400.0
FP000568,DP2,15:18:03,55083,40.6269,-73.8745,40.55084517169849,-73.94297104866055,Long Range FWVTOL,7.683319134898336,400.0
FP000581,DP3,15:18:49,55129,40.7246,-73.746,40.70577225069572,-74.03780506406368,Long Range FWVTOL,18.512020784415995,400.0
FP000579,DP2,15:19:04,55144,40.6269,-73.8745,40.61450404061932,-74.01254448982364,Long Range FWVTOL,8.799252574776524,400.0
FP000595,DP3,15:24:18,55458,40.7246,-73.746,40.66872828419786,-74.06730820776562,Long Range FWVTOL,20.84336529844333,400.0
FP000590,DP3,15:25:00,55500,40.7246,-73.746,40.68174573793837,-73.62574411435368,Long Range FWVTOL,8.400974989578458,400.0
FP000586,DP3,15:25:01,55501,40.7246,-73.746,40.86098334624696,-73.78383490737917,Long Range FWVTOL,11.62199858825539,400.0
FP000571,DP2,15:25:13,55513,40.6269,-73.8745,40.58123361907963,-73.8098232264305,Long Range FWVTOL,5.5922999285101405,400.0
FP000566,DP2,15:26:38,55598,40.6269,-73.8745,40.58968576340655,-73.76559117252958,Long Range FWVTOL,7.561538186469904,400.0
FP000569,DP2,15:26:42,55602,40.6269,-73.8745,40.74351808633205,-73.78734250296706,Long Range FWVTOL,11.178790602873386,100.0
FP000573,DP2,15:28:32,55712,40.6269,-73.8745,40.6002944456049,-73.8869579142532,Light Quadcopter,4.709605775336306,400.0
FP000557,DP2,15:28:38,55718,40.6269,-73.8745,40.58531373190713,-73.86598481386265,Heavy Quadcopter,8.022380992373845,400.0
FP000561,DP2,15:30:50,55850,40.6269,-73.8745,40.63152660809187,-74.04366412112503,Long Range FWVTOL,10.713795239969167,400.0
FP000575,DP2,15:30:51,55851,40.6269,-73.8745,40.57543193937075,-73.83259646609262,Long Range FWVTOL,5.046119816395144,400.0
FP000574,DP2,15:32:39,55959,40.6269,-73.8745,40.7157565826809,-73.7701277897687,Long Range FWVTOL,9.924547440969766,200.0
FP000593,DP3,15:33:43,56023,40.7246,-73.746,40.67658441687488,-74.06909101716998,Long Range FWVTOL,20.816179135725488,400.0
FP000562,DP2,15:34:14,56054,40.6269,-73.8745,40.56328356406219,-73.99693595376512,Long Range FWVTOL,9.394672604064638,400.0
FP000576,DP2,15:36:07,56167,40.6269,-73.8745,40.7454553108432,-73.79833145682095,Long Range FWVTOL,10.997975982500463,100.0
FP000577,DP2,15:40:00,56400,40.6269,-73.8745,40.56758089830059,-73.83118007841334,Long Range FWVTOL,5.656635743252359,400.0
FP000582,DP3,15:40:15,56415,40.7246,-73.746,40.642167580373716,-73.50729789321045,Long Range FWVTOL,16.587441450999364,400.0
FP000563,DP2,15:40:31,56431,40.6269,-73.8745,40.69079211150706,-73.88809025208218,Long Range FWVTOL,5.397280174259224,200.0
FP000572,DP2,15:47:23,56843,40.6269,-73.8745,40.59146127042529,-73.87090811094188,Heavy Quadcopter,6.775294383188851,400.0
FP000584,DP3,15:48:31,56911,40.7246,-73.746,40.88386885930889,-73.8373018963611,Long Range FWVTOL,14.478992826504125,400.0
FP000594,DP3,15:48:58,56938,40.7246,-73.746,40.914906932070714,-73.51288417409663,Long Range FWVTOL,21.641090895504366,200.0
FP000580,DP3,15:49:34,56974,40.7246,-73.746,40.643592317194,-74.0830639276471,Long Range FWVTOL,22.36104817057463,400.0
FP000578,DP2,15:50:28,57028,40.6269,-73.8745,40.712712115485104,-73.98385376404599,Long Range FWVTOL,9.952893947615001,400.0
FP000570,DP2,15:51:10,57070,40.6269,-73.8745,40.652721246499304,-73.92128273239848,Heavy Quadcopter,8.367669617514535,400.0
FP000591,DP3,15:52:10,57130,40.7246,-73.746,40.72258732601742,-73.7201462821249,Light Quadcopter,3.2852675976412478,300.0
FP000592,DP3,15:53:25,57205,40.7246,-73.746,40.551486512719876,-73.86696407595863,Long Range FWVTOL,16.340989565481088,400.0
FP000587,DP3,15:54:38,57278,40.7246,-73.746,40.87910013823448,-73.95736294755882,Long Range FWVTOL,18.548676603831858,400.0
FP000564,DP2,15:55:03,57303,40.6269,-73.8745,40.61336193982743,-73.90273700063734,Light Quadcopter,4.228298167687735,400.0
FP000589,DP3,15:58:38,57518,40.7246,-73.746,40.690336777629824,-73.42174896230492,Long Range FWVTOL,20.696826961755843,400.0
FP000558,DP2,15:59:30,57570,40.6269,-73.8745,40.625832094155356,-74.03689890203084,Long Range FWVTOL,10.279480769409282,400.0
FP000621,DP3,16:00:26,57626,40.7246,-73.746,40.70957502660162,-74.00351852368661,Long Range FWVTOL,16.325715893402702,400.0
FP000625,DP3,16:01:08,57668,40.7246,-73.746,40.47158894143698,-73.75760012631305,Long Range FWVTOL,21.112941228959333,400.0
FP000623,DP3,16:01:25,57685,40.7246,-73.746,40.83905844579075,-73.96678110064653,Long Range FWVTOL,16.896424645082984,400.0
FP000606,DP2,16:02:16,57736,40.6269,-73.8745,40.61492492992199,-73.9775994977814,Long Range FWVTOL,6.602220566786625,400.0
FP000630,DP3,16:04:12,57852,40.7246,-73.746,40.73000060877397,-74.02362788995029,Long Range FWVTOL,17.5517437594598,400.0
FP000598,DP2,16:04:52,57892,40.6269,-73.8745,40.61313600543636,-73.86170022967642,Light Quadcopter,2.810044338535617,300.0
FP000624,DP3,16:05:14,57914,40.7246,-73.746,40.75519274232431,-73.73792500799568,Heavy Quadcopter,5.9470620606468145,200.0
FP000611,DP2,16:10:37,58237,40.6269,-73.8745,40.5662820203967,-73.72785584669563,Long Range FWVTOL,10.57291213451186,400.0
FP000600,DP2,16:10:53,58253,40.6269,-73.8745,40.71825987931042,-73.92276072780751,Long Range FWVTOL,8.207820621795463,100.0
