FlightPlanID,DronePortID,ETD,OriginLat,OriginLon,DestinationLat,DestinationLon,DroneModel,EstimatedFlightTime,Ceiling
FP000382,DP1,2025-05-15 09:27:11,40.7251,-73.9422,40.70566101614952,-73.93540755114788,Light Quadcopter,3.354062295893723,200.0
FP000383,DP1,2025-05-15 09:45:26,40.7251,-73.9422,40.71085119871973,-74.01315709569623,Heavy Quadcopter,10.605335673624996,400.0
FP000384,DP1,2025-05-15 09:09:11,40.7251,-73.9422,40.792591470272114,-73.9394760346354,Heavy Quadcopter,12.871226138001433,300.0
FP000385,DP1,2025-05-15 09:00:12,40.7251,-73.9422,40.6968214840953,-73.9994733276408,Heavy Quadcopter,9.876291971161619,400.0
FP000386,DP1,2025-05-15 09:29:48,40.7251,-73.9422,40.68790957447615,-73.8902483916244,Heavy Quadcopter,10.325379129651962,200.0
FP000387,DP1,2025-05-15 09:25:28,40.7251,-73.9422,40.76928793830558,-73.94688702981189,Heavy Quadcopter,8.4502515554603,300.0
FP000388,DP2,2025-05-15 09:44:46,40.6269,-73.8745,40.708987065894775,-73.87918798604113,Long Range FWVTOL,6.8521687366709525,200.0
FP000389,DP2,2025-05-15 09:39:40,40.6269,-73.8745,40.67969129477597,-73.7307084098763,Long Range FWVTOL,10.106946724525958,100.0
FP000390,DP2,2025-05-15 09:04:40,40.6269,-73.8745,40.524316765565196,-73.9524857938199,Long Range FWVTOL,9.878834834682113,400.0
FP000391,DP2,2025-05-15 09:08:29,40.6269,-73.8745,40.62838153551584,-73.8385420605012,Light Quadcopter,4.558556824113161,50.0
FP000392,DP2,2025-05-15 09:50:23,40.6269,-73.8745,40.67853866075181,-73.93906077601065,Long Range FWVTOL,5.935581242484094,400.0
FP000393,DP2,2025-05-15 09:13:43,40.6269,-73.8745,40.7071660973587,-73.77772796811446,Long Range FWVTOL,9.07087253354265,200.0
FP000394,DP2,2025-05-15 09:31:09,40.6269,-73.8745,40.66602724166015,-73.92092809499056,Heavy Quadcopter,10.035883598162984,400.0
FP000395,DP2,2025-05-15 09:38:21,40.6269,-73.8745,40.59075964473577,-73.74479257419848,Long Range FWVTOL,8.7476552243556,400.0
FP000396,DP2,2025-05-15 09:38:49,40.6269,-73.8745,40.586584357222534,-73.81593167188433,Long Range FWVTOL,5.005485269426617,400.0
FP000397,DP2,2025-05-15 09:24:15,40.6269,-73.8745,40.697903367126486,-74.01812816710951,Long Range FWVTOL,10.845278505518774,400.0
FP000398,DP2,2025-05-15 09:44:20,40.6269,-73.8745,40.644369726807476,-73.9049250075501,Heavy Quadcopter,5.518999824707328,400.0
FP000399,DP2,2025-05-15 09:14:40,40.6269,-73.8745,40.58844579345177,-73.93730140252617,Long Range FWVTOL,5.108247417923611,400.0
FP000400,DP2,2025-05-15 09:47:50,40.6269,-73.8745,40.63649625289255,-74.00098276161569,Long Range FWVTOL,8.04503557261896,400.0
FP000401,DP2,2025-05-15 09:10:47,40.6269,-73.8745,40.727136132893,-73.98588266473406,Long Range FWVTOL,10.93184463530276,400.0
FP000402,DP2,2025-05-15 09:10:12,40.6269,-73.8745,40.494159503393426,-73.87324828937231,Long Range FWVTOL,11.070336404314057,400.0
FP000403,DP2,2025-05-15 09:56:05,40.6269,-73.8745,40.6434271052321,-74.01068880342817,Long Range FWVTOL,8.728491328232991,400.0
FP000404,DP2,2025-05-15 09:33:36,40.6269,-73.8745,40.65342107906912,-74.04718704209463,Long Range FWVTOL,11.149603729958228,400.0
FP000405,DP2,2025-05-15 09:00:05,40.6269,-73.8745,40.62500317432214,-74.05028024539975,Long Range FWVTOL,11.127264999059932,400.0
FP000406,DP2,2025-05-15 09:11:11,40.6269,-73.8745,40.69996676404436,-73.78396654356598,Long Range FWVTOL,8.362477637181643,200.0
FP000407,DP2,2025-05-15 09:33:58,40.6269,-73.8745,40.703587816308804,-73.77195639388819,Long Range FWVTOL,9.109336953743789,200.0
FP000408,DP2,2025-05-15 09:34:09,40.6269,-73.8745,40.59437697355113,-73.88808450638108,Heavy Quadcopter,6.503738639166952,400.0
FP000409,DP2,2025-05-15 09:13:23,40.6269,-73.8745,40.61572264871104,-74.02758715818072,Long Range FWVTOL,9.735168008363022,400.0
FP000410,DP2,2025-05-15 09:10:08,40.6269,-73.8745,40.54467766461182,-73.93444049768335,Long Range FWVTOL,7.837757054394043,400.0
FP000411,DP3,2025-05-15 09:31:26,40.7246,-73.746,40.52393162361896,-73.81536839147874,Long Range FWVTOL,17.301413026550794,400.0
FP000412,DP1,2025-05-15 10:26:15,40.7251,-73.9422,40.717844212283865,-73.98863880757406,Heavy Quadcopter,6.850046268389331,400.0
FP000413,DP1,2025-05-15 10:45:25,40.7251,-73.9422,40.73072007857188,-73.94534833497569,Light Quadcopter,1.0183575366080497,100.0
FP000414,DP1,2025-05-15 10:49:18,40.7251,-73.9422,40.72498889040067,-73.90325225510087,Heavy Quadcopter,5.626474831376495,100.0
FP000415,DP1,2025-05-15 10:34:41,40.7251,-73.9422,40.70701007068641,-73.95493570092235,Light Quadcopter,3.4199632032445924,400.0
FP000416,DP1,2025-05-15 10:54:44,40.7251,-73.9422,40.64898590138585,-73.98447239793529,Heavy Quadcopter,15.742985302005966,400.0
FP000417,DP1,2025-05-15 10:45:06,40.7251,-73.9422,40.74205202258348,-74.01429561776816,Heavy Quadcopter,10.903512910657067,400.0
FP000418,DP2,2025-05-15 10:47:11,40.6269,-73.8745,40.59072317344813,-74.03704878167338,Long Range FWVTOL,10.724406422347009,400.0
FP000419,DP2,2025-05-15 10:48:06,40.6269,-73.8745,40.57129258684627,-73.92559819788394,Long Range FWVTOL,5.654644899460192,400.0
FP000420,DP2,2025-05-15 10:00:40,40.6269,-73.8745,40.60120156461531,-73.82531356697396,Heavy Quadcopter,8.64022393177903,400.0
FP000421,DP2,2025-05-15 10:29:24,40.6269,-73.8745,40.66673512698097,-73.87447768275227,Heavy Quadcopter,7.593367581780287,400.0
FP000422,DP2,2025-05-15 10:55:43,40.6269,-73.8745,40.57442244899819,-73.9872096294453,Long Range FWVTOL,8.371748910992112,400.0
FP000423,DP2,2025-05-15 10:34:12,40.6269,-73.8745,40.67380090842201,-74.03521072881834,Long Range FWVTOL,10.894901062697498,400.0
FP000424,DP2,2025-05-15 10:10:22,40.6269,-73.8745,40.602552276777665,-73.72405916727175,Long Range FWVTOL,9.737912990614001,300.0
FP000425,DP2,2025-05-15 10:48:47,40.6269,-73.8745,40.690427311614826,-74.00902290202606,Long Range FWVTOL,10.024851738735453,400.0
FP000426,DP2,2025-05-15 10:15:17,40.6269,-73.8745,40.602070761998654,-73.87944227403484,Light Quadcopter,4.188337297785914,300.0
FP000427,DP2,2025-05-15 10:12:10,40.6269,-73.8745,40.604850345772256,-73.74611573152895,Long Range FWVTOL,8.332831687380091,200.0
FP000428,DP2,2025-05-15 10:41:26,40.6269,-73.8745,40.53457636635625,-73.81007641704429,Long Range FWVTOL,8.713886972066284,400.0
FP000429,DP2,2025-05-15 10:18:11,40.6269,-73.8745,40.71079783397931,-73.81904299328367,Long Range FWVTOL,7.8268939071306045,200.0
FP000430,DP2,2025-05-15 10:42:35,40.6269,-73.8745,40.595949970459436,-73.84594839272758,Heavy Quadcopter,7.2025496168064995,400.0
FP000431,DP2,2025-05-15 10:45:23,40.6269,-73.8745,40.600816917008586,-73.87199754362439,Light Quadcopter,4.361982586786096,300.0
FP000432,DP2,2025-05-15 10:48:33,40.6269,-73.8745,40.60780136668699,-73.89286439090208,Light Quadcopter,3.9437833482930547,400.0
FP000433,DP2,2025-05-15 10:59:55,40.6269,-73.8745,40.662966044054215,-73.71645169715947,Long Range FWVTOL,10.44344244494139,400.0
FP000434,DP2,2025-05-15 10:03:04,40.6269,-73.8745,40.59002929072806,-73.95012666739538,Long Range FWVTOL,5.69040971018706,400.0
FP000435,DP2,2025-05-15 10:32:10,40.6269,-73.8745,40.611200049214354,-73.97586404163668,Long Range FWVTOL,6.548797614969406,400.0
FP000436,DP2,2025-05-15 10:18:07,40.6269,-73.8745,40.659543417772895,-74.00906901529734,Long Range FWVTOL,8.940015641096073,400.0
FP000437,DP2,2025-05-15 10:43:57,40.6269,-73.8745,40.70325415212943,-73.83188924391317,Long Range FWVTOL,6.9146673293287195,200.0
FP000438,DP2,2025-05-15 10:01:21,40.6269,-73.8745,40.706864693954465,-73.86637322371026,Long Range FWVTOL,6.688536138087554,200.0
FP000439,DP2,2025-05-15 10:32:10,40.6269,-73.8745,40.657457842019184,-73.90360415195748,Heavy Quadcopter,7.1868613530643195,400.0
FP000440,DP2,2025-05-15 10:03:50,40.6269,-73.8745,40.5606509676129,-73.89239130642208,Long Range FWVTOL,5.639891314656045,400.0
FP000441,DP3,2025-05-15 10:07:00,40.7246,-73.746,40.636570954778705,-73.94604320721903,Long Range FWVTOL,14.62721154181004,400.0
FP000442,DP1,2025-05-15 11:17:20,40.7251,-73.9422,40.64954896167338,-73.92898674915753,Heavy Quadcopter,14.527618497298466,400.0
FP000443,DP1,2025-05-15 11:12:25,40.7251,-73.9422,40.74347064586935,-73.82644388084552,Heavy Quadcopter,17.08270823813639,100.0
FP000444,DP1,2025-05-15 11:14:49,40.7251,-73.9422,40.71469133954782,-73.82475930625257,Heavy Quadcopter,17.082541158069265,200.0
FP000445,DP2,2025-05-15 11:05:52,40.6269,-73.8745,40.691932844616254,-73.88533398040518,Long Range FWVTOL,5.466629475282627,200.0
FP000446,DP2,2025-05-15 11:39:14,40.6269,-73.8745,40.724576058969106,-73.9298609970813,Long Range FWVTOL,8.866496274046868,100.0
FP000447,DP2,2025-05-15 11:30:13,40.6269,-73.8745,40.68034645678009,-73.96718015861045,Long Range FWVTOL,7.365554092735813,400.0
FP000448,DP2,2025-05-15 11:56:15,40.6269,-73.8745,40.605843975889066,-73.8835939460076,Light Quadcopter,3.695905128925099,400.0
FP000449,DP2,2025-05-15 11:14:17,40.6269,-73.8745,40.675757327946464,-73.93333043311513,Long Range FWVTOL,5.518803916181715,400.0
FP000450,DP2,2025-05-15 11:52:10,40.6269,-73.8745,40.52099318573387,-73.85207805701332,Long Range FWVTOL,8.9456976401845,400.0
FP000451,DP2,2025-05-15 11:22:40,40.6269,-73.8745,40.65699724321318,-73.89151803240894,Heavy Quadcopter,6.242894183491386,400.0
FP000452,DP2,2025-05-15 11:18:33,40.6269,-73.8745,40.71201976785375,-73.78567729771137,Long Range FWVTOL,9.05305672376064,200.0
FP000453,DP2,2025-05-15 11:36:20,40.6269,-73.8745,40.66141590745329,-73.96394177343078,Long Range FWVTOL,6.349676544589388,400.0
FP000454,DP2,2025-05-15 11:12:43,40.6269,-73.8745,40.52215568501496,-73.82734034538069,Long Range FWVTOL,9.231957531851283,400.0
FP000455,DP2,2025-05-15 11:36:00,40.6269,-73.8745,40.60604670479823,-73.88419447677717,Light Quadcopter,3.68838914796289,400.0
FP000456,DP2,2025-05-15 11:07:51,40.6269,-73.8745,40.68350950419423,-73.74474918984444,Long Range FWVTOL,9.46978937548688,200.0
FP000457,DP2,2025-05-15 11:38:34,40.6269,-73.8745,40.59999329281922,-73.71977970375346,Long Range FWVTOL,10.048710383313164,400.0
FP000458,DP2,2025-05-15 11:02:58,40.6269,-73.8745,40.747124559439094,-73.80736103755046,Long Range FWVTOL,10.88817019341912,100.0
FP000459,DP2,2025-05-15 11:31:08,40.6269,-73.8745,40.632563356036144,-73.86850641878969,Light Quadcopter,1.2115666791597097,200.0
FP000460,DP2,2025-05-15 11:39:48,40.6269,-73.8745,40.562820596657275,-73.97236634964798,Long Range FWVTOL,8.183271914113405,400.0
FP000461,DP2,2025-05-15 11:45:52,40.6269,-73.8745,40.55073841039116,-73.78782046372893,Long Range FWVTOL,8.395069864286103,400.0
FP000462,DP2,2025-05-15 11:48:05,40.6269,-73.8745,40.63092813881711,-73.96725166196569,Long Range FWVTOL,5.880128977838986,400.0
FP000463,DP2,2025-05-15 11:53:39,40.6269,-73.8745,40.56078428174509,-73.94089375035668,Long Range FWVTOL,6.933936564754044,400.0
FP000464,DP2,2025-05-15 11:04:13,40.6269,-73.8745,40.501617800495815,-73.88880753901257,Long Range FWVTOL,10.487305096317288,400.0
FP000465,DP2,2025-05-15 11:27:53,40.6269,-73.8745,40.74203794236631,-73.95554585954909,Long Range FWVTOL,10.884345308445079,300.0
FP000466,DP2,2025-05-15 11:56:11,40.6269,-73.8745,40.55524021603422,-73.74410077349098,Long Range FWVTOL,10.19359410930162,400.0
FP000467,DP2,2025-05-15 11:38:31,40.6269,-73.8745,40.52697207051824,-73.9684261427277,Long Range FWVTOL,10.239404246176308,400.0
FP000468,DP3,2025-05-15 11:04:14,40.7246,-73.746,40.8840066185153,-73.5610770471368,Long Range FWVTOL,17.691769968331343,200.0
FP000469,DP3,2025-05-15 11:06:07,40.7246,-73.746,40.70799807486733,-73.52226409102774,Long Range FWVTOL,14.209964667066611,400.0
FP000470,DP1,2025-05-15 12:24:24,40.7251,-73.9422,40.79277831335761,-73.967094195897,Heavy Quadcopter,13.392208323278847,400.0
FP000471,DP1,2025-05-15 12:23:38,40.7251,-73.9422,40.66667886502142,-73.91212599932241,Heavy Quadcopter,11.954372584874909,400.0
FP000472,DP2,2025-05-15 12:50:45,40.6269,-73.8745,40.68908750758447,-73.9587864108186,Long Range FWVTOL,7.438500100634292,400.0
FP000473,DP2,2025-05-15 12:26:39,40.6269,-73.8745,40.58441138033418,-73.73525247351732,Long Range FWVTOL,9.5018655005022,400.0
FP000474,DP2,2025-05-15 12:36:14,40.6269,-73.8745,40.57424720192911,-73.72169361660274,Long Range FWVTOL,10.62543087328272,400.0
FP000475,DP2,2025-05-15 12:11:12,40.6269,-73.8745,40.658695033910455,-73.74022457495188,Long Range FWVTOL,8.901040609591119,50.0
FP000476,DP2,2025-05-15 12:37:20,40.6269,-73.8745,40.72672652476148,-73.87543311141212,Long Range FWVTOL,8.32536150635459,200.0
FP000477,DP2,2025-05-15 12:29:51,40.6269,-73.8745,40.57210965110995,-73.97699874441807,Long Range FWVTOL,7.937416694259148,400.0
FP000478,DP2,2025-05-15 12:08:01,40.6269,-73.8745,40.55137275796212,-73.9670064807361,Long Range FWVTOL,8.602055223782235,400.0
FP000479,DP2,2025-05-15 12:15:05,40.6269,-73.8745,40.65325247084913,-73.86748732833723,Light Quadcopter,4.484107979578104,200.0
FP000480,DP2,2025-05-15 12:50:50,40.6269,-73.8745,40.64264536599992,-73.72328816815711,Long Range FWVTOL,9.659468238626998,200.0
FP000481,DP2,2025-05-15 12:48:34,40.6269,-73.8745,40.713542849352514,-73.76235718626066,Long Range FWVTOL,10.125591003232554,200.0
FP000482,DP2,2025-05-15 12:49:21,40.6269,-73.8745,40.64361417057042,-74.02746234759523,Long Range FWVTOL,9.780354903769863,400.0
FP000483,DP2,2025-05-15 12:52:22,40.6269,-73.8745,40.547989994054305,-73.79248974046868,Long Range FWVTOL,8.383516974289785,400.0
FP000484,DP2,2025-05-15 12:52:07,40.6269,-73.8745,40.59744011976265,-73.96815127644784,Long Range FWVTOL,6.417828558470891,400.0
FP000485,DP2,2025-05-15 12:08:15,40.6269,-73.8745,40.53693945572147,-73.7584109249138,Long Range FWVTOL,10.504710804950392,400.0
FP000486,DP2,2025-05-15 12:35:09,40.6269,-73.8745,40.73831806496683,-73.88842878481879,Long Range FWVTOL,9.333504003106974,50.0
FP000487,DP2,2025-05-15 12:51:42,40.6269,-73.8745,40.66499402132141,-73.98750059514884,Long Range FWVTOL,7.82429997878904,400.0
FP000488,DP2,2025-05-15 12:04:13,40.6269,-73.8745,40.51690532311243,-73.90289426550206,Long Range FWVTOL,9.347819766569817,400.0
FP000489,DP2,2025-05-15 12:03:44,40.6269,-73.8745,40.600690905039905,-73.9788666542391,Long Range FWVTOL,6.959318444474454,400.0
FP000490,DP2,2025-05-15 12:59:36,40.6269,-73.8745,40.50187748086972,-73.92180646845335,Long Range FWVTOL,10.848603785045283,400.0
FP000491,DP2,2025-05-15 12:25:24,40.6269,-73.8745,40.604828388875625,-73.93653829714417,Heavy Quadcopter,9.913846239184844,400.0
FP000492,DP2,2025-05-15 12:46:37,40.6269,-73.8745,40.68574332773864,-73.80293972176996,Long Range FWVTOL,6.6767538378807085,200.0
FP000493,DP2,2025-05-15 12:42:13,40.6269,-73.8745,40.6812271055367,-73.83721933895234,Long Range FWVTOL,5.107889530855422,100.0
FP000494,DP2,2025-05-15 12:13:45,40.6269,-73.8745,40.71526597639705,-73.86049678503818,Long Range FWVTOL,7.422425224249365,200.0
FP000495,DP3,2025-05-15 12:25:15,40.7246,-73.746,40.602386056974375,-73.62762615265702,Long Range FWVTOL,12.64736217330871,400.0
FP000496,DP3,2025-05-15 12:01:26,40.7246,-73.746,40.68156551233477,-74.02615435348707,Long Range FWVTOL,18.072020399363627,400.0
FP000497,DP3,2025-05-15 12:53:34,40.7246,-73.746,40.677179128641306,-73.45311342845912,Long Range FWVTOL,18.935234244320643,400.0
FP000498,DP1,2025-05-15 13:53:39,40.7251,-73.9422,40.71239629528936,-74.02122957794738,Heavy Quadcopter,11.671750980581415,400.0
FP000499,DP2,2025-05-15 13:41:37,40.6269,-73.8745,40.60883172725374,-73.88793545740508,Light Quadcopter,3.4605721572302706,400.0
FP000500,DP2,2025-05-15 13:53:47,40.6269,-73.8745,40.538440718035474,-73.96668509854739,Long Range FWVTOL,9.408137267733558,400.0
FP000501,DP2,2025-05-15 13:18:25,40.6269,-73.8745,40.552526219220624,-73.82115437400104,Long Range FWVTOL,7.062885471000765,400.0
FP000502,DP2,2025-05-15 13:13:15,40.6269,-73.8745,40.67382786771256,-73.89907315629061,Heavy Quadcopter,9.62547240653451,400.0
FP000503,DP2,2025-05-15 13:33:32,40.6269,-73.8745,40.733576045316475,-73.82516451048468,Long Range FWVTOL,9.427675709464639,100.0
FP000504,DP2,2025-05-15 13:31:28,40.6269,-73.8745,40.7394182154283,-73.84089760026205,Long Range FWVTOL,9.621210020713926,100.0
FP000505,DP2,2025-05-15 13:12:00,40.6269,-73.8745,40.73434696874156,-73.86502941139592,Long Range FWVTOL,8.980664037412698,50.0
FP000506,DP2,2025-05-15 13:04:18,40.6269,-73.8745,40.54867455370302,-73.77179161504961,Long Range FWVTOL,9.212494085314159,400.0
FP000507,DP2,2025-05-15 13:29:11,40.6269,-73.8745,40.651665650511354,-73.7131686938904,Long Range FWVTOL,10.416359176609983,400.0
FP000508,DP2,2025-05-15 13:10:41,40.6269,-73.8745,40.59493913771962,-73.85806967452905,Heavy Quadcopter,6.53988244509902,400.0
FP000509,DP2,2025-05-15 13:07:28,40.6269,-73.8745,40.71130455695994,-73.97173146726563,Long Range FWVTOL,9.347443290772826,400.0
FP000510,DP2,2025-05-15 13:47:34,40.6269,-73.8745,40.61740328779305,-73.98111378079199,Long Range FWVTOL,6.794896281545699,400.0
FP000511,DP2,2025-05-15 13:19:04,40.6269,-73.8745,40.561252820677254,-73.91497490195319,Long Range FWVTOL,6.045010498388463,400.0
FP000512,DP2,2025-05-15 13:30:55,40.6269,-73.8745,40.5856804424018,-73.7477235610775,Long Range FWVTOL,8.73188528996812,400.0
FP000513,DP2,2025-05-15 13:51:53,40.6269,-73.8745,40.53528763277185,-73.94387175159157,Long Range FWVTOL,8.81349459644667,400.0
FP000514,DP2,2025-05-15 13:56:19,40.6269,-73.8745,40.686024907318554,-73.8178868872399,Long Range FWVTOL,6.094383626314359,200.0
FP000515,DP2,2025-05-15 13:18:22,40.6269,-73.8745,40.560718874601086,-73.83677671450188,Long Range FWVTOL,6.0140563894929695,400.0
FP000516,DP2,2025-05-15 13:55:46,40.6269,-73.8745,40.62632460785167,-73.91043939752242,Light Quadcopter,4.550589279319193,400.0
FP000517,DP2,2025-05-15 13:44:10,40.6269,-73.8745,40.62370226716458,-73.88934785451569,Light Quadcopter,1.9538374798926827,400.0
FP000518,DP2,2025-05-15 13:39:13,40.6269,-73.8745,40.678584376347786,-73.85473676897372,Heavy Quadcopter,10.258270133296351,400.0
FP000519,DP2,2025-05-15 13:21:12,40.6269,-73.8745,40.61930152767786,-73.85092432856293,Light Quadcopter,3.242545099658543,50.0
FP000520,DP2,2025-05-15 13:55:56,40.6269,-73.8745,40.58792378405287,-73.71891056390845,Long Range FWVTOL,10.373302577350236,400.0
FP000521,DP2,2025-05-15 13:13:58,40.6269,-73.8745,40.68918576365827,-73.8354324772694,Long Range FWVTOL,5.75244711107095,200.0
FP000522,DP3,2025-05-15 13:02:50,40.7246,-73.746,40.566057882781244,-73.65024943349854,Long Range FWVTOL,14.543925433275371,400.0
FP000523,DP3,2025-05-15 13:02:16,40.7246,-73.746,40.91808646852429,-73.96247113208483,Long Range FWVTOL,21.142577061339882,400.0
FP000524,DP3,2025-05-15 13:21:37,40.7246,-73.746,40.853273839714355,-73.86327937493635,Long Range FWVTOL,13.037960728778497,400.0
FP000525,DP3,2025-05-15 13:28:34,40.7246,-73.746,40.776821416820816,-73.7852446543286,Long Range FWVTOL,5.011377573852665,200.0
FP000526,DP3,2025-05-15 13:37:11,40.7246,-73.746,40.72067764216848,-73.40198915588597,Long Range FWVTOL,21.745316967557244,400.0
FP000527,DP2,2025-05-15 14:40:37,40.6269,-73.8745,40.53639944055201,-73.87772462066584,Long Range FWVTOL,7.550165263122212,400.0
FP000528,DP2,2025-05-15 14:39:13,40.6269,-73.8745,40.65225914282412,-73.95825594705371,Long Range FWVTOL,5.706657158066923,400.0
FP000529,DP2,2025-05-15 14:05:50,40.6269,-73.8745,40.643251191067534,-74.03531341306515,Long Range FWVTOL,10.268360142824521,400.0
FP000530,DP2,2025-05-15 14:58:43,40.6269,-73.8745,40.592213999263144,-73.73159772555294,Long Range FWVTOL,9.49850999074128,400.0
FP000531,DP2,2025-05-15 14:22:26,40.6269,-73.8745,40.55741584579501,-73.8418180988291,Long Range FWVTOL,6.153230916855517,400.0
FP000532,DP2,2025-05-15 14:03:17,40.6269,-73.8745,40.635775832155375,-73.93741281686653,Heavy Quadcopter,9.257166637691183,400.0
FP000533,DP2,2025-05-15 14:51:04,40.6269,-73.8745,40.61817598482312,-73.84806054567733,Light Quadcopter,3.6497857543202312,50.0
FP000534,DP2,2025-05-15 14:56:09,40.6269,-73.8745,40.61632517735291,-73.868486214319,Light Quadcopter,1.9211023688020368,300.0
FP000535,DP2,2025-05-15 14:15:26,40.6269,-73.8745,40.642285069757705,-73.89921830609053,Light Quadcopter,4.0464599447188,400.0
FP000536,DP2,2025-05-15 14:33:14,40.6269,-73.8745,40.51437137803212,-73.86919244945788,Long Range FWVTOL,9.390480016214074,400.0
FP000537,DP2,2025-05-15 14:29:15,40.6269,-73.8745,40.58471549278501,-73.98158118832512,Long Range FWVTOL,7.638230883975826,400.0
FP000538,DP2,2025-05-15 14:17:21,40.6269,-73.8745,40.56668614436144,-73.72500629526324,Long Range FWVTOL,10.715879965838667,400.0
FP000539,DP2,2025-05-15 14:33:41,40.6269,-73.8745,40.59676490744751,-73.95227496518464,Long Range FWVTOL,5.528144274767114,400.0
FP000540,DP2,2025-05-15 14:29:58,40.6269,-73.8745,40.55821292637627,-73.99873114884842,Long Range FWVTOL,9.731704883285458,400.0
FP000541,DP2,2025-05-15 14:07:20,40.6269,-73.8745,40.52473104187019,-73.8922896684853,Long Range FWVTOL,8.59469382981484,400.0
FP000542,DP2,2025-05-15 14:49:06,40.6269,-73.8745,40.6246620363507,-73.87108916888096,Light Quadcopter,0.5707637820958804,200.0
FP000543,DP2,2025-05-15 14:08:07,40.6269,-73.8745,40.697955665035124,-73.94739002507688,Long Range FWVTOL,7.508467384853556,200.0
FP000544,DP2,2025-05-15 14:45:23,40.6269,-73.8745,40.56448864020416,-73.86871461597109,Long Range FWVTOL,5.21774737991055,400.0
FP000545,DP2,2025-05-15 14:17:31,40.6269,-73.8745,40.58255405541144,-73.90180327795406,Heavy Quadcopter,9.331148612718948,400.0
FP000546,DP2,2025-05-15 14:07:03,40.6269,-73.8745,40.65284945019021,-73.98098206860429,Long Range FWVTOL,7.077433243100668,400.0
FP000547,DP2,2025-05-15 14:40:36,40.6269,-73.8745,40.743268725451856,-73.87807092303763,Long Range FWVTOL,9.707335968479157,50.0
FP000548,DP2,2025-05-15 14:40:43,40.6269,-73.8745,40.590688922451356,-73.78412402230389,Long Range FWVTOL,6.469895462258893,400.0
FP000549,DP2,2025-05-15 14:50:30,40.6269,-73.8745,40.61859210386024,-73.86035875907562,Light Quadcopter,2.263875227848616,50.0
FP000550,DP3,2025-05-15 14:47:22,40.7246,-73.746,40.847552694389684,-73.87034285852711,Long Range FWVTOL,12.914553967475921,400.0
FP000551,DP3,2025-05-15 14:33:55,40.7246,-73.746,40.65080907423892,-73.98063916071628,Long Range FWVTOL,16.063434560132237,400.0
FP000552,DP3,2025-05-15 14:30:51,40.7246,-73.746,40.98729505666199,-73.74661908525538,Long Range FWVTOL,21.907802969485836,400.0
FP000553,DP3,2025-05-15 14:46:44,40.7246,-73.746,40.69988505697989,-73.56927189141611,Long Range FWVTOL,11.360214996213863,400.0
FP000554,DP3,2025-05-15 14:10:55,40.7246,-73.746,40.62006738364122,-73.93197196907762,Long Range FWVTOL,14.64125209108886,400.0
FP000555,DP3,2025-05-15 14:20:21,40.7246,-73.746,40.713194228355086,-73.40601485968358,Long Range FWVTOL,21.51066535319926,400.0
FP000556,DP3,2025-05-15 14:56:17,40.7246,-73.746,40.836402046022485,-73.97082703475405,Long Range FWVTOL,16.98547529074318,400.0
FP000557,DP2,2025-05-15 15:48:49,40.6269,-73.8745,40.700547603387754,-73.84222078182833,Long Range FWVTOL,6.472479331475314,200.0
FP000558,DP2,2025-05-15 15:42:32,40.6269,-73.8745,40.70663421683304,-73.77045829204843,Long Range FWVTOL,9.355783166923043,200.0
FP000559,DP2,2025-05-15 15:04:17,40.6269,-73.8745,40.534909818942346,-73.82512404687142,Long Range FWVTOL,8.284595074667331,400.0
FP000560,DP2,2025-05-15 15:57:59,40.6269,-73.8745,40.692833593132285,-73.88716646263438,Long Range FWVTOL,5.556693593875673,200.0
FP000561,DP2,2025-05-15 15:09:38,40.6269,-73.8745,40.54868259904821,-73.74878529915355,Long Range FWVTOL,10.292686921015155,400.0
FP000562,DP2,2025-05-15 15:46:00,40.6269,-73.8745,40.727129873314986,-73.97661203708505,Long Range FWVTOL,10.56310316814728,400.0
FP000563,DP2,2025-05-15 15:16:47,40.6269,-73.8745,40.702284379395714,-73.83098615953543,Long Range FWVTOL,6.862983606473145,200.0
FP000564,DP2,2025-05-15 15:10:03,40.6269,-73.8745,40.68943001493434,-74.01532653985954,Long Range FWVTOL,10.32334783852335,400.0
FP000565,DP2,2025-05-15 15:14:02,40.6269,-73.8745,40.64776241220286,-73.93839613918277,Heavy Quadcopter,10.06189170180213,400.0
FP000566,DP2,2025-05-15 15:17:38,40.6269,-73.8745,40.52818740742282,-73.83973353211424,Long Range FWVTOL,8.521709794779577,400.0
FP000567,DP2,2025-05-15 15:50:31,40.6269,-73.8745,40.66404977489787,-73.73715957144839,Long Range FWVTOL,9.226251162824845,50.0
FP000568,DP2,2025-05-15 15:06:42,40.6269,-73.8745,40.65399823301609,-73.94831309626841,Long Range FWVTOL,5.189000041867739,400.0
FP000569,DP2,2025-05-15 15:58:52,40.6269,-73.8745,40.73861573447001,-73.9230931603376,Long Range FWVTOL,9.810421074605863,50.0
FP000570,DP2,2025-05-15 15:19:18,40.6269,-73.8745,40.59520933487251,-74.04056212714863,Long Range FWVTOL,10.840467983715529,400.0
FP000571,DP2,2025-05-15 15:05:22,40.6269,-73.8745,40.59398218271951,-74.04080499112192,Long Range FWVTOL,10.880842581588695,400.0
FP000572,DP2,2025-05-15 15:55:00,40.6269,-73.8745,40.721545803048535,-73.849844957408,Long Range FWVTOL,8.045672637279667,200.0
